provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zipcode,drg_definition,hospital_referral_region_description,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,707 - MAJOR MALE PELVIC PROCEDURES W CC/MCC,NY - Manhattan,13,93553.69,19698.08,14784.15
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,708 - MAJOR MALE PELVIC PROCEDURES W/O CC/MCC,NY - Manhattan,36,88002.14,15609.39,9874.78
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,743 - UTERINE & ADNEXA PROC FOR NON-MALIGNANCY W/O CC/MCC,NY - Manhattan,20,63643.55,10063.7,8424.9
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,808 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W MCC,NY - Manhattan,12,140236.42,33122.5,29930.17
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,809 - MAJOR HEMATOL/IMMUN DIAG EXC SICKLE CELL CRISIS & COAGUL W CC,NY - Manhattan,25,44747.96,12479.96,10912.0
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,811 - RED BLOOD CELL DISORDERS W MCC,NY - Manhattan,11,79722.91,15695.09,13205.36
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,812 - RED BLOOD CELL DISORDERS W/O MCC,NY - Manhattan,46,43462.33,8709.54,6901.39
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,840 - LYMPHOMA & NON-ACUTE LEUKEMIA W MCC,NY - Manhattan,15,133203.07,32382.8,29346.2
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,841 - LYMPHOMA & NON-ACUTE LEUKEMIA W CC,NY - Manhattan,12,110171.25,22038.83,16219.83
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,846 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W MCC,NY - Manhattan,12,69476.0,24852.83,19448.5
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,NY - Manhattan,36,51076.39,12269.5,10198.53
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NY - Manhattan,54,254288.02,63457.67,54379.3
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,854 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W CC,NY - Manhattan,12,137242.33,27090.08,23512.08
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,856 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W MCC,NY - Manhattan,17,198441.59,54263.06,43548.0
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,857 - POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS W O.R. PROC W CC,NY - Manhattan,16,99356.25,22243.94,19829.0
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,862 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W MCC,NY - Manhattan,22,88356.41,24922.82,17555.64
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,863 - POSTOPERATIVE & POST-TRAUMATIC INFECTIONS W/O MCC,NY - Manhattan,14,49128.0,9771.64,8562.21
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,864 - FEVER,NY - Manhattan,15,46350.07,10225.6,8945.4
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,865 - VIRAL ILLNESS W MCC,NY - Manhattan,14,59780.71,15619.14,13244.93
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,NY - Manhattan,23,275684.48,68643.48,61912.83
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,NY - Manhattan,480,98918.62,21028.08,17670.99
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,NY - Manhattan,107,62136.23,12183.96,9754.59
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NY - Manhattan,14,47059.14,10872.36,8851.79
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,NY - Manhattan,14,52380.07,9713.5,5194.0
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,904 - SKIN GRAFTS FOR INJURIES W CC/MCC,NY - Manhattan,12,95611.33,35309.75,28162.08
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,908 - OTHER O.R. PROCEDURES FOR INJURIES W CC,NY - Manhattan,17,96781.65,22523.65,18525.53
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,NY - Manhattan,13,62438.31,15530.69,11708.62
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,919 - COMPLICATIONS OF TREATMENT W MCC,NY - Manhattan,19,102426.47,27594.63,22661.0
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,920 - COMPLICATIONS OF TREATMENT W CC,NY - Manhattan,24,60654.5,12807.33,9337.63
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,921 - COMPLICATIONS OF TREATMENT W/O CC/MCC,NY - Manhattan,12,32725.83,7387.67,6073.0
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,948 - SIGNS & SYMPTOMS W/O MCC,NY - Manhattan,28,49300.64,8229.54,5752.32
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,981 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W MCC,NY - Manhattan,18,239215.78,56818.67,51568.17
330214,nonsb,550 FIRST AVENUE,NEW YORK,NY,10016,982 - EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS W CC,NY - Manhattan,18,139870.44,34979.44,29288.72
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,NY - Manhattan,15,39084.0,19849.6,17559.47
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,NY - Manhattan,16,26012.5,13571.38,11607.31
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,NY - Manhattan,13,23373.23,10918.38,8979.62
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,069 - TRANSIENT ISCHEMIA,NY - Manhattan,35,16057.89,10096.51,8615.06
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,101 - SEIZURES W/O MCC,NY - Manhattan,23,11240.96,10287.57,8993.65
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,NY - Manhattan,12,31196.08,15216.75,13931.17
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,NY - Manhattan,42,29350.14,14245.74,12610.29
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,NY - Manhattan,43,27892.35,12479.47,10651.88
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,NY - Manhattan,19,23672.21,10433.37,8716.53
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,NY - Manhattan,18,37642.0,17834.72,15889.89
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,194 - SIMPLE PNEUMONIA & PLEURISY W CC,NY - Manhattan,30,20614.1,12914.67,10979.63
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,202 - BRONCHITIS & ASTHMA W CC/MCC,NY - Manhattan,22,21630.73,11904.09,10224.41
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,203 - BRONCHITIS & ASTHMA W/O CC/MCC,NY - Manhattan,15,18369.73,9729.47,8311.73
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,NY - Manhattan,24,54351.54,24969.83,23092.17
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,252 - OTHER VASCULAR PROCEDURES W MCC,NY - Manhattan,28,45504.64,35459.36,33223.93
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,264 - OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,NY - Manhattan,17,49973.94,30570.35,28119.47
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",NY - Manhattan,40,28447.03,18399.93,16690.33
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",NY - Manhattan,14,23889.36,12693.71,11224.57
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",NY - Manhattan,11,19625.18,10445.45,9031.73
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",NY - Manhattan,13,40261.69,23076.15,20836.46
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",NY - Manhattan,13,29626.92,14254.69,12357.15
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,291 - HEART FAILURE & SHOCK W MCC,NY - Manhattan,69,38979.97,18050.68,16102.81
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,292 - HEART FAILURE & SHOCK W CC,NY - Manhattan,68,24906.78,13230.09,11452.22
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,293 - HEART FAILURE & SHOCK W/O CC/MCC,NY - Manhattan,18,14700.28,9843.72,8508.67
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,300 - PERIPHERAL VASCULAR DISORDERS W CC,NY - Manhattan,24,23254.08,12517.83,10717.88
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,NY - Manhattan,18,22174.67,14380.44,12895.67
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,NY - Manhattan,19,15688.32,11077.89,9360.16
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,NY - Manhattan,11,10738.73,8542.64,7082.82
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,312 - SYNCOPE & COLLAPSE,NY - Manhattan,35,14708.91,10579.86,8933.63
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,313 - CHEST PAIN,NY - Manhattan,38,11809.47,8724.61,7378.29
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NY - Manhattan,21,15676.48,21032.0,19786.62
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,377 - G.I. HEMORRHAGE W MCC,NY - Manhattan,18,46399.33,21553.06,18878.28
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,378 - G.I. HEMORRHAGE W CC,NY - Manhattan,26,34233.77,13735.69,11629.27
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,379 - G.I. HEMORRHAGE W/O CC/MCC,NY - Manhattan,13,16268.85,9348.31,7745.85
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",NY - Manhattan,25,18738.56,14942.28,13276.68
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",NY - Manhattan,66,13799.64,10419.05,8893.45
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,NY - Manhattan,19,56855.11,24027.95,21767.63
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,552 - MEDICAL BACK PROBLEMS W/O MCC,NY - Manhattan,18,20408.28,12025.61,10074.33
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",NY - Manhattan,12,16432.08,11113.5,9298.17
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,603 - CELLULITIS W/O MCC,NY - Manhattan,31,18099.94,11790.23,9775.03
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,638 - DIABETES W CC,NY - Manhattan,25,20629.92,11014.88,9511.36
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NY - Manhattan,55,20213.58,13851.51,12359.18
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NY - Manhattan,39,16878.51,10396.0,8810.9
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,682 - RENAL FAILURE W MCC,NY - Manhattan,40,31629.28,19371.8,17177.45
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,683 - RENAL FAILURE W CC,NY - Manhattan,31,28671.39,12738.03,10693.68
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,NY - Manhattan,18,25984.67,14472.78,12465.56
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NY - Manhattan,42,17810.17,11033.45,9121.9
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,811 - RED BLOOD CELL DISORDERS W MCC,NY - Manhattan,18,20053.61,15700.44,14311.5
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,847 - CHEMOTHERAPY W/O ACUTE LEUKEMIA AS SECONDARY DIAGNOSIS W CC,NY - Manhattan,16,18192.25,14493.44,13723.44
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NY - Manhattan,29,121607.83,56799.03,52629.24
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,NY - Manhattan,13,106517.54,56992.08,53562.38
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,NY - Manhattan,99,48597.15,21522.35,19067.96
330221,nonsb,374 STOCKHOLM STREET,BROOKLYN,NY,11237,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV >96 HOURS W/O MCC,NY - Manhattan,32,29184.13,14063.03,11860.69
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"003 - ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",NY - Manhattan,16,291310.44,174547.94,153461.44
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"004 - TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",NY - Manhattan,20,336583.4,120737.65,100880.45
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,NY - Manhattan,23,49862.22,23110.57,16574.22
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC OR TPA IN 24 HRS,NY - Manhattan,33,41056.12,16460.64,12743.91
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,NY - Manhattan,11,24139.18,11558.36,8111.27
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,069 - TRANSIENT ISCHEMIA,NY - Manhattan,17,23016.18,10941.12,8847.41
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,100 - SEIZURES W MCC,NY - Manhattan,27,52919.7,19546.22,16969.67
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,101 - SEIZURES W/O MCC,NY - Manhattan,28,21199.86,11661.04,9980.82
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,NY - Manhattan,25,26594.72,15092.56,13096.4
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,NY - Manhattan,25,24583.76,13381.56,11753.08
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,NY - Manhattan,12,23389.33,11380.0,9583.42
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,NY - Manhattan,18,35326.56,18271.61,16386.28
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,194 - SIMPLE PNEUMONIA & PLEURISY W CC,NY - Manhattan,21,30357.38,13287.48,11082.86
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,NY - Manhattan,13,86129.77,47710.38,45193.69
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,NY - Manhattan,19,67794.95,26262.47,23204.42
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,NY - Manhattan,11,56620.27,24003.36,21923.18
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,252 - OTHER VASCULAR PROCEDURES W MCC,NY - Manhattan,18,63066.78,34167.67,32078.39
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",NY - Manhattan,16,51595.13,21913.44,18344.56
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",NY - Manhattan,12,36966.5,14521.83,12340.92
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",NY - Manhattan,15,36735.2,16118.13,12495.0
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,291 - HEART FAILURE & SHOCK W MCC,NY - Manhattan,40,43143.35,18982.35,16708.65
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,292 - HEART FAILURE & SHOCK W CC,NY - Manhattan,58,24131.66,13625.52,11968.91
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,293 - HEART FAILURE & SHOCK W/O CC/MCC,NY - Manhattan,16,14715.06,10568.88,9325.38
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"296 - CARDIAC ARREST, UNEXPLAINED W MCC",NY - Manhattan,12,46234.67,16415.25,12925.58
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,NY - Manhattan,20,30308.55,16144.3,14592.25
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,NY - Manhattan,19,29831.84,12689.58,10817.84
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,312 - SYNCOPE & COLLAPSE,NY - Manhattan,40,25714.55,11754.08,9497.33
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,313 - CHEST PAIN,NY - Manhattan,27,16211.41,10041.41,8975.04
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NY - Manhattan,14,76298.5,27849.79,25080.79
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,377 - G.I. HEMORRHAGE W MCC,NY - Manhattan,18,49394.78,21634.56,19649.61
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,378 - G.I. HEMORRHAGE W CC,NY - Manhattan,29,33637.38,13978.79,11800.28
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",NY - Manhattan,12,24844.58,15884.25,14252.92
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",NY - Manhattan,17,21295.94,11455.53,9540.65
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"441 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",NY - Manhattan,14,43903.29,21805.71,18147.21
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"442 - DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",NY - Manhattan,12,32207.17,11930.58,10114.08
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,552 - MEDICAL BACK PROBLEMS W/O MCC,NY - Manhattan,12,32014.75,13133.08,10798.33
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,637 - DIABETES W MCC,NY - Manhattan,22,68166.32,21249.23,17132.14
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,638 - DIABETES W CC,NY - Manhattan,18,22113.89,12138.67,10653.06
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",NY - Manhattan,27,34437.37,15384.78,12118.93
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",NY - Manhattan,25,26754.72,11280.0,9054.32
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,682 - RENAL FAILURE W MCC,NY - Manhattan,26,47659.23,19279.85,16677.31
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,683 - RENAL FAILURE W CC,NY - Manhattan,21,33931.14,13256.0,11118.38
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,NY - Manhattan,24,29001.42,11501.63,9720.29
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,811 - RED BLOOD CELL DISORDERS W MCC,NY - Manhattan,11,74112.27,22097.73,18893.27
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,812 - RED BLOOD CELL DISORDERS W/O MCC,NY - Manhattan,27,24833.96,12345.11,10784.26
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,NY - Manhattan,23,163930.61,67430.74,60377.09
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,870 - SEPTICEMIA OR SEVERE SEPSIS W MV >96 HOURS,NY - Manhattan,56,118732.95,58325.89,53931.5
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,NY - Manhattan,127,51275.51,22216.57,19954.46
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,884 - ORGANIC DISTURBANCES & MENTAL RETARDATION,NY - Manhattan,12,37973.42,14201.58,11493.58
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,NY - Manhattan,13,41384.69,18148.69,16087.54
330233,nonsb,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,948 - SIGNS & SYMPTOMS W/O MCC,NY - Manhattan,11,30373.09,11660.73,8730.36
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,"003 - ECMO OR TRACH W MV >96 HRS OR PDX EXC FACE, MOUTH & NECK W MAJ O.R.",NY - Manhattan,23,444027.96,173072.22,154503.87
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,"004 - TRACH W MV 96+ HRS OR PDX EXC FACE, MOUTH & NECK W/O MAJ O.R.",NY - Manhattan,30,213603.23,100269.5,94421.13
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,025 - CRANIOTOMY & ENDOVASCULAR INTRACRANIAL PROCEDURES W MCC,NY - Manhattan,15,65531.27,36719.8,28534.87
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,NY - Manhattan,12,29323.75,11407.0,10198.92
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,040 - PERIPH/CRANIAL NERVE & OTHER NERV SYST PROC W MCC,NY - Manhattan,13,88374.92,37492.69,34553.77
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,054 - NERVOUS SYSTEM NEOPLASMS W MCC,NY - Manhattan,16,46403.31,13930.56,12514.63
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,056 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W MCC,NY - Manhattan,34,38234.94,17702.47,15815.91
330236,nonsb,506 SIXTH STREET,BROOKLYN,NY,11215,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,NY - Manhattan,73,26410.7,11050.99,9265.07
